case_id,split,image_path,mask_path,height,width,fg_ratio,orig_height,orig_width,orig_channels,intensity_min,intensity_max,mask_unique_values,is_empty,is_too_small,is_too_large,is_abnormal
ISIC_0012356,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012356.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012356_segmentation.png,256,256,0.497269,2000,3008,3,54.0,235.0,"[0, 255]",False,False,False,False
ISIC_0012102,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012102.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012102_segmentation.png,256,256,0.038483,2000,3008,3,3.0,212.0,"[0, 255]",False,False,False,False
ISIC_0000323,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000323.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000323_segmentation.png,256,256,0.085312,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010231,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010231.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010231_segmentation.png,256,256,0.523193,768,1024,3,23.0,236.0,"[0, 255]",False,False,False,False
ISIC_0012415,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012415.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012415_segmentation.png,256,256,0.014847,2000,3008,3,8.0,253.0,"[0, 255]",False,False,False,False
ISIC_0009980,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009980.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009980_segmentation.png,256,256,0.878403,768,1024,3,35.0,255.0,"[0, 255]",False,False,True,True
ISIC_0000087,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000087.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000087_segmentation.png,256,256,0.387207,1536,2048,3,12.0,253.0,"[0, 255]",False,False,False,False
ISIC_0000547,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000547.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000547_segmentation.png,256,256,0.514374,719,824,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000326,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000326.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000326_segmentation.png,256,256,0.153748,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000275,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000275.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000275_segmentation.png,256,256,0.088699,768,1024,3,0.0,219.0,"[0, 255]",False,False,False,False
ISIC_0009564,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009564.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009564_segmentation.png,256,256,0.031189,2848,4288,3,15.0,255.0,"[0, 255]",False,False,False,False
ISIC_0001292,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0001292.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0001292_segmentation.png,256,256,0.054962,2016,3024,3,7.0,236.0,"[0, 255]",False,False,False,False
ISIC_0002829,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0002829.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0002829_segmentation.png,256,256,0.084686,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012374,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012374.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012374_segmentation.png,256,256,0.041962,2000,3008,3,10.0,236.0,"[0, 255]",False,False,False,False
ISIC_0009877,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009877.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009877_segmentation.png,256,256,0.246124,768,1024,3,85.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000288,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000288.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000288_segmentation.png,256,256,0.790802,768,1024,3,15.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010232,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010232.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010232_segmentation.png,256,256,0.722778,768,1024,3,53.0,242.0,"[0, 255]",False,False,False,False
ISIC_0000306,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000306.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000306_segmentation.png,256,256,0.13887,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012201,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012201.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012201_segmentation.png,256,256,0.06015,2000,3008,3,2.0,229.0,"[0, 255]",False,False,False,False
ISIC_0010215,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010215.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010215_segmentation.png,256,256,0.213425,768,1024,3,22.0,197.0,"[0, 255]",False,False,False,False
ISIC_0010024,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010024.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010024_segmentation.png,256,256,0.147156,768,1024,3,35.0,243.0,"[0, 255]",False,False,False,False
ISIC_0000181,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000181.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000181_segmentation.png,256,256,0.215393,1051,1502,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000555,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000555.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000555_segmentation.png,256,256,0.194626,680,833,3,7.0,227.0,"[0, 255]",False,False,False,False
ISIC_0010329,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010329.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010329_segmentation.png,256,256,0.876282,768,1024,3,11.0,254.0,"[0, 255]",False,False,True,True
ISIC_0011199,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011199.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011199_segmentation.png,256,256,0.046753,768,1024,3,2.0,207.0,"[0, 255]",False,False,False,False
ISIC_0002251,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0002251.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0002251_segmentation.png,256,256,0.109756,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010459,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010459.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010459_segmentation.png,256,256,0.6819,768,1024,3,48.0,229.0,"[0, 255]",False,False,False,False
ISIC_0009035,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009035.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009035_segmentation.png,256,256,0.116592,2848,4288,3,11.0,251.0,"[0, 255]",False,False,False,False
ISIC_0000550,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000550.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000550_segmentation.png,256,256,0.37352,719,824,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010044,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010044.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010044_segmentation.png,256,256,0.164505,768,1024,3,0.0,199.0,"[0, 255]",False,False,False,False
ISIC_0000379,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000379.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000379_segmentation.png,256,256,0.390625,2304,3072,3,11.0,193.0,"[0, 255]",False,False,False,False
ISIC_0008396,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0008396.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0008396_segmentation.png,256,256,0.029831,2848,4288,3,9.0,255.0,"[0, 255]",False,False,False,False
ISIC_0006193,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0006193.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0006193_segmentation.png,256,256,0.061768,2016,3024,3,6.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012222,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012222.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012222_segmentation.png,256,256,0.032471,2000,3008,3,15.0,238.0,"[0, 255]",False,False,False,False
ISIC_0011127,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011127.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011127_segmentation.png,256,256,0.12355,768,1024,3,33.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010169,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010169.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010169_segmentation.png,256,256,0.837173,768,1024,3,27.0,233.0,"[0, 255]",False,False,False,False
ISIC_0000150,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000150.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000150_segmentation.png,256,256,0.323563,1536,2048,3,0.0,237.0,"[0, 255]",False,False,False,False
ISIC_0001119,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0001119.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0001119_segmentation.png,256,256,0.055283,2304,3072,3,5.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011324,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011324.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011324_segmentation.png,256,256,0.151123,768,1024,3,0.0,203.0,"[0, 255]",False,False,False,False
ISIC_0012660,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012660.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012660_segmentation.png,256,256,0.05954,1536,2304,3,0.0,253.0,"[0, 255]",False,False,False,False
ISIC_0011382,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011382.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011382_segmentation.png,256,256,0.309402,768,1024,3,9.0,218.0,"[0, 255]",False,False,False,False
ISIC_0012739,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012739.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012739_segmentation.png,256,256,0.013519,2000,3008,3,0.0,225.0,"[0, 255]",False,False,False,False
ISIC_0001148,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0001148.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0001148_segmentation.png,256,256,0.287323,2304,3072,3,1.0,205.0,"[0, 255]",False,False,False,False
ISIC_0002673,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0002673.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0002673_segmentation.png,256,256,0.055695,2016,3024,3,7.0,210.0,"[0, 255]",False,False,False,False
ISIC_0009960,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009960.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009960_segmentation.png,256,256,0.036621,768,1024,3,14.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000201,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000201.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000201_segmentation.png,256,256,0.167068,705,1043,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012358,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012358.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012358_segmentation.png,256,256,0.071396,2000,3008,3,20.0,246.0,"[0, 255]",False,False,False,False
ISIC_0012434,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012434.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012434_segmentation.png,256,256,0.037628,2000,3008,3,38.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010078,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010078.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010078_segmentation.png,256,256,0.468597,768,1024,3,12.0,215.0,"[0, 255]",False,False,False,False
ISIC_0000121,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000121.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000121_segmentation.png,256,256,0.275848,1536,2048,3,41.0,207.0,"[0, 255]",False,False,False,False
ISIC_0012338,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012338.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012338_segmentation.png,256,256,0.036102,2000,3008,3,16.0,239.0,"[0, 255]",False,False,False,False
ISIC_0010037,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010037.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010037_segmentation.png,256,256,0.828171,768,1024,3,48.0,233.0,"[0, 255]",False,False,False,False
ISIC_0000007,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000007.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000007_segmentation.png,256,256,0.08815,767,1022,3,0.0,248.0,"[0, 255]",False,False,False,False
ISIC_0012666,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012666.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012666_segmentation.png,256,256,0.013489,2000,3008,3,18.0,255.0,"[0, 255]",False,False,False,False
ISIC_0009909,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009909.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009909_segmentation.png,256,256,0.204636,768,1024,3,10.0,231.0,"[0, 255]",False,False,False,False
ISIC_0000166,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000166.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000166_segmentation.png,256,256,0.494431,542,722,3,2.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000281,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000281.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000281_segmentation.png,256,256,0.278625,768,1024,3,0.0,243.0,"[0, 255]",False,False,False,False
